,age,income,membership_days,gender_F,gender_M,gender_O,offer_completed_after_view,reward,difficulty,duration,offer_type,email,mobile,social,web
40590,58.0,37000.0,142,1,0,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
7160,58.0,66000.0,1033,0,1,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
22812,63.0,64000.0,1285,0,1,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
2345,47.0,92000.0,184,0,1,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
23146,75.0,42000.0,198,1,0,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
18575,64.0,61000.0,360,1,0,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
14887,62.0,65000.0,1030,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
34194,56.0,31000.0,1817,0,1,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
38113,38.0,50000.0,43,0,1,0,False,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
26514,70.0,35000.0,1072,1,0,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
24563,71.0,53000.0,297,0,1,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
36746,74.0,71000.0,163,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
31990,55.0,45000.0,695,1,0,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
1513,65.0,98000.0,1799,1,0,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
28460,52.0,85000.0,304,0,1,0,False,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
21400,46.0,70000.0,437,0,1,0,False,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
33194,72.0,71000.0,267,0,1,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
45423,53.0,54000.0,532,0,1,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
9789,56.0,72000.0,929,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
13831,78.0,64000.0,1416,0,1,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
46599,77.0,78000.0,31,1,0,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
25155,75.0,35000.0,1027,1,0,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
5096,34.0,36000.0,1420,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
27580,50.0,42000.0,296,0,1,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
38509,54.0,73000.0,1620,0,1,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
24077,57.0,62000.0,1333,1,0,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
40883,42.0,74000.0,357,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
37922,33.0,33000.0,272,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
30444,34.0,32000.0,258,0,1,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
361,69.0,87000.0,302,1,0,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
30828,46.0,60000.0,250,1,0,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
2635,47.0,82000.0,647,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
25050,60.0,79000.0,675,0,1,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
36895,33.0,48000.0,527,1,0,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
460,48.0,44000.0,1151,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
27204,55.0,76000.0,328,0,1,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
7308,91.0,43000.0,315,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
33643,58.0,57000.0,1774,1,0,0,True,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
31389,44.0,99000.0,773,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
18196,67.0,59000.0,840,0,1,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
7326,49.0,74000.0,116,0,1,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
37874,75.0,76000.0,640,0,1,0,True,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
25969,22.0,64000.0,424,0,0,1,True,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
4769,67.0,96000.0,513,1,0,0,False,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
13077,60.0,64000.0,8,0,1,0,False,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
15682,49.0,100000.0,702,1,0,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
13998,32.0,35000.0,323,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
2347,57.0,110000.0,410,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
4471,81.0,62000.0,648,0,1,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
4211,20.0,67000.0,711,0,1,0,True,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
43892,58.0,74000.0,721,1,0,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
43866,59.0,75000.0,594,0,1,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
40771,55.0,66000.0,309,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
11775,40.0,89000.0,355,0,1,0,True,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
5350,74.0,84000.0,1019,0,1,0,True,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
4639,46.0,94000.0,798,1,0,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
22286,74.0,76000.0,806,0,1,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
6568,66.0,91000.0,174,1,0,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
16399,60.0,52000.0,530,1,0,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
21883,62.0,69000.0,405,0,1,0,True,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
31017,53.0,39000.0,324,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
29062,47.0,42000.0,280,1,0,0,True,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
46532,40.0,62000.0,1221,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
16503,21.0,54000.0,420,1,0,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
22748,52.0,37000.0,162,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
41788,70.0,60000.0,147,0,1,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
4475,88.0,67000.0,356,0,1,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
16889,71.0,40000.0,930,1,0,0,True,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
5161,70.0,86000.0,854,1,0,0,True,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
21157,19.0,54000.0,76,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
35764,41.0,39000.0,1024,1,0,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
7720,60.0,88000.0,227,1,0,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
1410,47.0,77000.0,165,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
44269,57.0,92000.0,59,1,0,0,False,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
37234,56.0,47000.0,1368,0,1,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
6517,73.0,78000.0,289,1,0,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
17664,32.0,68000.0,198,1,0,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
16450,64.0,53000.0,678,0,1,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
39168,96.0,87000.0,257,1,0,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
43280,84.0,69000.0,109,1,0,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
37799,79.0,93000.0,30,1,0,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
5574,75.0,92000.0,1034,0,1,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
39000,67.0,85000.0,338,1,0,0,True,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
34601,55.0,67000.0,478,0,1,0,True,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
36324,31.0,32000.0,204,0,1,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
18102,55.0,63000.0,1205,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
15408,46.0,81000.0,363,1,0,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
15832,42.0,54000.0,94,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
22335,57.0,85000.0,377,0,1,0,True,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
16801,65.0,76000.0,77,1,0,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
32771,63.0,50000.0,887,0,1,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
30161,67.0,62000.0,135,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
26470,80.0,53000.0,37,1,0,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
36972,84.0,67000.0,819,0,1,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
30961,41.0,63000.0,779,0,0,1,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
6783,59.0,68000.0,810,1,0,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
6183,70.0,50000.0,866,0,1,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
34351,69.0,78000.0,862,1,0,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
8989,62.0,85000.0,3,1,0,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
20741,32.0,40000.0,1488,0,1,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
40938,47.0,48000.0,1178,1,0,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
3957,44.0,47000.0,611,0,1,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
5915,88.0,81000.0,714,1,0,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
21549,63.0,65000.0,1605,1,0,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
14886,62.0,65000.0,1030,0,1,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
25303,63.0,76000.0,1001,1,0,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
46287,88.0,51000.0,199,1,0,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
10706,41.0,97000.0,239,0,1,0,True,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
19567,23.0,44000.0,273,0,1,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
40015,20.0,41000.0,476,0,1,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
42925,58.0,103000.0,153,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
39308,70.0,61000.0,251,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
37232,44.0,77000.0,556,0,1,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
19816,47.0,62000.0,302,1,0,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
6180,43.0,40000.0,669,0,1,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
26685,53.0,53000.0,479,0,1,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
17686,38.0,66000.0,596,1,0,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
10107,47.0,40000.0,1720,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
42613,53.0,85000.0,768,1,0,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
42671,52.0,71000.0,606,1,0,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
4574,72.0,75000.0,356,1,0,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
44099,41.0,41000.0,1383,0,1,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
43911,68.0,118000.0,57,1,0,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
30425,70.0,30000.0,1298,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
45483,42.0,38000.0,360,1,0,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
12847,64.0,59000.0,316,0,1,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
11406,40.0,70000.0,678,0,1,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
41733,48.0,30000.0,217,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
9865,92.0,37000.0,231,1,0,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
26163,68.0,119000.0,1034,1,0,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
34277,40.0,86000.0,541,0,1,0,True,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
33655,25.0,73000.0,318,0,1,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
10763,62.0,57000.0,600,1,0,0,True,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
28942,78.0,110000.0,766,1,0,0,True,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
28356,49.0,77000.0,600,1,0,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
14370,68.0,66000.0,847,1,0,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
20706,75.0,32000.0,93,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
36258,26.0,66000.0,767,0,1,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
45988,74.0,54000.0,872,0,1,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
40118,81.0,89000.0,1248,1,0,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
32791,46.0,38000.0,492,0,1,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
34658,81.0,50000.0,1356,1,0,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
6539,61.0,110000.0,278,1,0,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
38460,31.0,73000.0,361,1,0,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
30381,69.0,58000.0,177,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
46377,70.0,75000.0,52,0,1,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
22807,60.0,42000.0,299,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
31397,60.0,57000.0,675,0,1,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
19914,37.0,52000.0,44,0,1,0,False,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
19643,34.0,48000.0,303,1,0,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
11612,18.0,73000.0,518,1,0,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
16487,42.0,74000.0,236,1,0,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
24094,42.0,50000.0,1008,1,0,0,False,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
44669,31.0,41000.0,254,0,1,0,True,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
16891,57.0,106000.0,1014,0,1,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
13427,77.0,77000.0,1808,0,1,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
23970,49.0,112000.0,359,1,0,0,True,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
23763,70.0,74000.0,266,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
41015,33.0,64000.0,550,1,0,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
5512,74.0,78000.0,645,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
11869,65.0,117000.0,680,0,1,0,True,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
1677,45.0,84000.0,875,0,1,0,True,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
43454,49.0,75000.0,86,1,0,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
13625,28.0,48000.0,191,0,1,0,True,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
46369,60.0,98000.0,489,0,1,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
92,45.0,33000.0,19,0,1,0,True,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
40592,65.0,81000.0,125,1,0,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
3918,82.0,62000.0,317,0,1,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
46477,60.0,37000.0,82,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
26839,76.0,68000.0,352,1,0,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
40778,85.0,81000.0,644,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
12053,76.0,52000.0,206,0,1,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
38848,54.0,119000.0,646,1,0,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
7097,19.0,50000.0,85,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
18106,72.0,55000.0,929,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
16052,30.0,65000.0,147,0,1,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
25683,77.0,44000.0,321,1,0,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
45725,82.0,97000.0,852,1,0,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
18010,39.0,72000.0,280,1,0,0,True,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
11770,88.0,92000.0,318,1,0,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
14844,70.0,48000.0,42,0,1,0,False,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
30445,34.0,32000.0,258,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
31444,73.0,45000.0,830,0,1,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
775,30.0,40000.0,284,1,0,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
20971,41.0,61000.0,771,1,0,0,True,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
3894,75.0,71000.0,291,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
2253,75.0,103000.0,970,0,1,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
13218,57.0,61000.0,56,1,0,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
37226,28.0,71000.0,721,1,0,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
10147,42.0,86000.0,287,0,1,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
34894,41.0,88000.0,53,0,1,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
40309,57.0,99000.0,1071,1,0,0,True,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
18378,59.0,35000.0,273,0,1,0,True,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
39356,19.0,62000.0,8,0,1,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
3784,55.0,52000.0,649,1,0,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
21853,68.0,59000.0,216,1,0,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
29993,57.0,52000.0,255,1,0,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
4113,55.0,80000.0,212,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
30992,39.0,32000.0,1521,0,0,1,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
39089,64.0,60000.0,883,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
12669,42.0,61000.0,302,1,0,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
9608,61.0,98000.0,280,0,1,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
5739,26.0,59000.0,219,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
89,45.0,33000.0,19,0,1,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
25952,36.0,72000.0,871,0,1,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
8035,60.0,38000.0,58,0,1,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
31692,69.0,89000.0,381,1,0,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
22121,77.0,83000.0,850,0,1,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
41272,64.0,51000.0,260,0,1,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
15963,70.0,108000.0,762,1,0,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
42897,67.0,105000.0,368,1,0,0,True,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
2469,59.0,73000.0,355,0,0,1,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
34390,64.0,57000.0,368,0,1,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
12673,80.0,35000.0,389,1,0,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
28863,62.0,55000.0,453,1,0,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
15536,42.0,59000.0,44,0,1,0,False,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
24504,71.0,69000.0,401,1,0,0,True,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
20809,54.0,120000.0,277,0,1,0,True,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
40633,54.0,56000.0,529,1,0,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
22660,48.0,64000.0,0,1,0,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
53,59.0,41000.0,1282,0,1,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
3162,53.0,83000.0,418,0,1,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
34447,27.0,42000.0,125,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
26771,70.0,64000.0,858,0,1,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
5488,54.0,68000.0,254,0,1,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
5914,88.0,81000.0,714,1,0,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
36112,93.0,38000.0,148,1,0,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
39139,43.0,39000.0,904,1,0,0,True,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
18435,36.0,61000.0,907,1,0,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
963,57.0,83000.0,839,1,0,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
5689,67.0,65000.0,881,0,1,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
17383,62.0,62000.0,393,1,0,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
31517,63.0,76000.0,725,1,0,0,True,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
21646,74.0,77000.0,222,1,0,0,True,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
34883,48.0,60000.0,105,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
25227,69.0,105000.0,130,1,0,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
38420,48.0,48000.0,1490,0,1,0,False,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
33003,40.0,54000.0,1285,1,0,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
8567,48.0,89000.0,396,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
41602,85.0,63000.0,105,0,1,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
24932,69.0,79000.0,391,1,0,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
32793,46.0,38000.0,492,0,1,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
28930,79.0,74000.0,184,0,1,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
310,71.0,57000.0,543,0,1,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
14631,59.0,96000.0,313,1,0,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
4592,95.0,90000.0,759,0,1,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
34782,55.0,38000.0,234,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
13264,64.0,70000.0,24,1,0,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
3960,76.0,36000.0,140,0,1,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
28576,29.0,67000.0,226,1,0,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
42810,38.0,58000.0,1093,0,0,1,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
1247,53.0,104000.0,549,0,1,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
41112,55.0,85000.0,547,0,1,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
24924,51.0,86000.0,806,1,0,0,True,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
15681,49.0,100000.0,702,1,0,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
19436,69.0,118000.0,1032,1,0,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
25879,19.0,59000.0,1232,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
25443,18.0,54000.0,236,0,1,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
2733,42.0,56000.0,905,1,0,0,True,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
2711,63.0,64000.0,322,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
